,county,total_case_count,date
9420,Kern,28744.0,8/28/2020
9421,Kern,28947.0,8/29/2020
9422,Kern,28987.0,8/30/2020
9423,Kern,29067.0,8/31/2020
9424,Kern,29162.0,9/1/2020
9425,Kern,29288.0,9/2/2020
9426,Kern,29426.0,9/3/2020
9427,Kern,29526.0,9/4/2020
9428,Kern,29645.0,9/5/2020
9429,Kern,29699.0,9/6/2020
9430,Kern,29790.0,9/7/2020
9431,Kern,29850.0,9/8/2020
9432,Kern,29925.0,9/9/2020
9433,Kern,29988.0,9/10/2020
9434,Kern,30059.0,9/11/2020
9435,Kern,30202.0,9/12/2020
9436,Kern,30277.0,9/13/2020
9437,Kern,30344.0,9/14/2020
9438,Kern,30429.0,9/15/2020
9439,Kern,30570.0,9/16/2020
9440,Kern,30627.0,9/17/2020
9441,Kern,30742.0,9/18/2020
9442,Kern,30886.0,9/19/2020
9443,Kern,30992.0,9/20/2020
9444,Kern,31031.0,9/21/2020
9445,Kern,31110.0,9/22/2020
9446,Kern,31172.0,9/23/2020
9447,Kern,31273.0,9/24/2020
9448,Kern,31333.0,9/25/2020
9449,Kern,31410.0,9/26/2020
9450,Kern,31462.0,9/27/2020
9451,Riverside,11.0,3/18/2020
9452,Riverside,14.0,3/19/2020
9453,Riverside,19.0,3/20/2020
9454,Riverside,20.0,3/21/2020
9455,Riverside,26.0,3/22/2020
9456,Riverside,39.0,3/23/2020
9457,Riverside,56.0,3/24/2020
9458,Riverside,87.0,3/25/2020
9459,Riverside,118.0,3/26/2020
9460,Riverside,121.0,3/27/2020
9461,Riverside,121.0,3/28/2020
9462,Riverside,122.0,3/29/2020
9463,Riverside,204.0,3/30/2020
9464,Riverside,284.0,3/31/2020
9465,Riverside,306.0,4/1/2020
9466,Riverside,438.0,4/2/2020
9467,Riverside,540.0,4/3/2020
9468,Riverside,652.0,4/4/2020
9469,Riverside,669.0,4/5/2020
9470,Riverside,854.0,4/6/2020
9471,Riverside,905.0,4/7/2020
9472,Riverside,974.0,4/8/2020
9473,Riverside,1083.0,4/9/2020
9474,Riverside,1162.0,4/10/2020
9475,Riverside,1260.0,4/11/2020
9476,Riverside,1330.0,4/12/2020
9477,Riverside,1460.0,4/13/2020
9478,Riverside,1467.0,4/14/2020
9479,Riverside,1723.0,4/15/2020
9480,Riverside,1913.0,4/16/2020
9481,Riverside,2080.0,4/17/2020
9482,Riverside,2257.0,4/18/2020
9483,Riverside,2316.0,4/19/2020
9484,Riverside,2477.0,4/20/2020
9485,Riverside,2631.0,4/21/2020
9486,Riverside,2822.0,4/22/2020
9487,Riverside,2935.0,4/23/2020
9488,Riverside,3044.0,4/24/2020
9489,Riverside,3037.0,4/25/2020
9490,Riverside,3301.0,4/26/2020
9491,Riverside,3381.0,4/27/2020
9492,Riverside,3504.0,4/28/2020
9493,Riverside,3700.0,4/29/2020
9494,Riverside,3820.0,4/30/2020
9495,Riverside,3893.0,5/1/2020
9496,Riverside,3997.0,5/2/2020
9497,Riverside,4034.0,5/3/2020
9498,Riverside,4221.0,5/4/2020
9499,Riverside,4309.0,5/5/2020
9500,Riverside,4535.0,5/6/2020
9501,Riverside,4608.0,5/7/2020
9502,Riverside,4672.0,5/8/2020
9503,Riverside,4871.0,5/9/2020
9504,Riverside,4951.0,5/10/2020
9505,Riverside,5082.0,5/11/2020
9506,Riverside,5134.0,5/12/2020
9507,Riverside,5204.0,5/13/2020
9508,Riverside,5339.0,5/14/2020
9509,Riverside,5496.0,5/15/2020
9510,Riverside,5633.0,5/16/2020
9511,Riverside,5776.0,5/17/2020
9512,Riverside,5873.0,5/18/2020
9513,Riverside,5963.0,5/19/2020
9514,Riverside,6090.0,5/20/2020
9515,Riverside,6245.0,5/21/2020
9516,Riverside,6351.0,5/22/2020
9517,Riverside,6460.0,5/23/2020
9518,Riverside,6571.0,5/24/2020
9519,Riverside,6900.0,5/25/2020
9520,Riverside,6917.0,5/26/2020
9521,Riverside,7156.0,5/27/2020
9522,Riverside,7240.0,5/28/2020
9523,Riverside,7376.0,5/29/2020
9524,Riverside,7492.0,5/30/2020
9525,Riverside,7704.0,5/31/2020
9526,Riverside,7921.0,6/1/2020
9527,Riverside,8091.0,6/2/2020
9528,Riverside,8208.0,6/3/2020
9529,Riverside,8473.0,6/4/2020
9530,Riverside,8700.0,6/5/2020
9531,Riverside,8935.0,6/6/2020
9532,Riverside,9105.0,6/7/2020
9533,Riverside,9246.0,6/8/2020
9534,Riverside,9511.0,6/9/2020
9535,Riverside,9857.0,6/10/2020
9536,Riverside,10014.0,6/11/2020
9537,Riverside,10616.0,6/12/2020
9538,Riverside,10931.0,6/13/2020
9539,Riverside,11218.0,6/14/2020
9540,Riverside,11376.0,6/15/2020
9541,Riverside,11638.0,6/16/2020
9542,Riverside,11859.0,6/17/2020
9543,Riverside,12410.0,6/18/2020
9544,Riverside,12710.0,6/19/2020
9545,Riverside,13021.0,6/20/2020
9546,Riverside,13528.0,6/21/2020
9547,Riverside,13948.0,6/22/2020
9548,Riverside,14469.0,6/23/2020
9549,Riverside,14946.0,6/24/2020
9550,Riverside,15286.0,6/25/2020
9551,Riverside,15955.0,6/26/2020
9552,Riverside,16352.0,6/27/2020
9553,Riverside,17257.0,6/28/2020
9554,Riverside,18570.0,6/29/2020
9555,Riverside,19226.0,6/30/2020
9556,Riverside,19536.0,7/1/2020
9557,Riverside,20253.0,7/2/2020
9558,Riverside,21171.0,7/3/2020
9559,Riverside,21508.0,7/4/2020
9560,Riverside,21511.0,7/5/2020
9561,Riverside,22485.0,7/6/2020
9562,Riverside,23279.0,7/7/2020
9563,Riverside,24042.0,7/8/2020
9564,Riverside,24980.0,7/9/2020
9565,Riverside,25481.0,7/10/2020
9566,Riverside,25994.0,7/11/2020
9567,Riverside,26404.0,7/12/2020
9568,Riverside,27136.0,7/13/2020
9569,Riverside,27850.0,7/14/2020
9570,Riverside,28492.0,7/15/2020
9571,Riverside,28904.0,7/16/2020
9572,Riverside,29639.0,7/17/2020
9573,Riverside,30245.0,7/18/2020
9574,Riverside,30340.0,7/19/2020
9575,Riverside,31163.0,7/20/2020
9576,Riverside,32231.0,7/21/2020
9577,Riverside,33093.0,7/22/2020
9578,Riverside,33833.0,7/23/2020
9579,Riverside,34513.0,7/24/2020
9580,Riverside,34921.0,7/25/2020
9581,Riverside,35636.0,7/26/2020
9582,Riverside,35822.0,7/27/2020
9583,Riverside,36458.0,7/28/2020
9584,Riverside,36968.0,7/29/2020
9585,Riverside,37308.0,7/30/2020
9586,Riverside,37612.0,7/31/2020
9587,Riverside,38216.0,8/1/2020
9588,Riverside,38507.0,8/2/2020
9589,Riverside,38642.0,8/3/2020
9590,Riverside,38991.0,8/4/2020
9591,Riverside,39454.0,8/5/2020
9592,Riverside,40269.0,8/6/2020
9593,Riverside,40902.0,8/7/2020
9594,Riverside,41412.0,8/8/2020
9595,Riverside,41894.0,8/9/2020
9596,Riverside,43296.0,8/10/2020
9597,Riverside,44237.0,8/11/2020
9598,Riverside,44747.0,8/12/2020
9599,Riverside,45327.0,8/13/2020
9600,Riverside,46456.0,8/14/2020
9601,Riverside,46720.0,8/15/2020
9602,Riverside,47669.0,8/16/2020
9603,Riverside,48062.0,8/17/2020
9604,Riverside,48447.0,8/18/2020
9605,Riverside,48741.0,8/19/2020
9606,Riverside,48953.0,8/20/2020
9607,Riverside,49409.0,8/21/2020
9608,Riverside,49944.0,8/22/2020
9609,Riverside,50293.0,8/23/2020
9610,Riverside,50496.0,8/24/2020
9611,Riverside,50889.0,8/25/2020
9612,Riverside,51138.0,8/26/2020
9613,Riverside,51306.0,8/27/2020
9614,Riverside,51510.0,8/28/2020
9615,Riverside,51918.0,8/29/2020
9616,Riverside,52227.0,8/30/2020
9617,Riverside,52508.0,8/31/2020
9618,Riverside,52785.0,9/1/2020
9619,Riverside,52923.0,9/2/2020
9620,Riverside,53341.0,9/3/2020
9621,Riverside,53606.0,9/4/2020
9622,Riverside,53780.0,9/5/2020
9623,Riverside,53970.0,9/6/2020
9624,Riverside,54178.0,9/7/2020
9625,Riverside,54168.0,9/8/2020
9626,Riverside,54320.0,9/9/2020
9627,Riverside,54417.0,9/10/2020
9628,Riverside,54717.0,9/11/2020
9629,Riverside,55058.0,9/12/2020
9630,Riverside,55235.0,9/13/2020
9631,Riverside,55488.0,9/14/2020
9632,Riverside,55569.0,9/15/2020
9633,Riverside,55811.0,9/16/2020
9634,Riverside,56007.0,9/17/2020
9635,Riverside,56248.0,9/18/2020
9636,Riverside,56562.0,9/19/2020
9637,Riverside,56783.0,9/20/2020
9638,Riverside,57001.0,9/21/2020
9639,Riverside,57066.0,9/22/2020
9640,Riverside,57257.0,9/23/2020
9641,Riverside,57491.0,9/24/2020
9642,Riverside,57783.0,9/25/2020
9643,Riverside,58076.0,9/26/2020
9644,Riverside,58509.0,9/27/2020
9645,Unassigned,21.0,3/18/2020
9646,Unassigned,13.0,3/19/2020
9647,Unassigned,16.0,3/20/2020
9648,Unassigned,54.0,3/21/2020
9649,Unassigned,59.0,3/22/2020
9650,Unassigned,59.0,3/23/2020
9651,Unassigned,65.0,3/24/2020
9652,Unassigned,68.0,3/25/2020
9653,Unassigned,69.0,3/26/2020
9654,Unassigned,43.0,3/27/2020
9655,Unassigned,47.0,3/28/2020
9656,Unassigned,50.0,3/29/2020
9657,Unassigned,50.0,3/30/2020
9658,Unassigned,50.0,3/31/2020
9659,Unassigned,50.0,4/1/2020
9660,Unassigned,49.0,4/2/2020
9661,Unassigned,54.0,4/3/2020
9662,Unassigned,52.0,4/4/2020
9663,Unassigned,52.0,4/5/2020
9664,Unassigned,53.0,4/6/2020
9665,Unassigned,53.0,4/7/2020
9666,Unassigned,55.0,4/8/2020
9667,Unassigned,53.0,4/9/2020
9668,Unassigned,2.0,4/10/2020
9669,Unassigned,2.0,4/11/2020
9670,Unassigned,2.0,4/12/2020
9671,Unassigned,2.0,4/13/2020
9672,Unassigned,2.0,4/14/2020
9673,Unassigned,2.0,4/15/2020
9674,Unassigned,4.0,4/16/2020
9675,Unassigned,2.0,4/17/2020
9676,Unassigned,3.0,4/18/2020
9677,Unassigned,1.0,4/19/2020
9678,Unassigned,2.0,4/20/2020
9679,Unassigned,2.0,4/21/2020
9680,Unassigned,3.0,4/22/2020
9681,Unassigned,3.0,4/23/2020
9682,Unassigned,2.0,4/24/2020
9683,Unassigned,3.0,4/25/2020
9684,Unassigned,3.0,4/26/2020
9685,Unassigned,3.0,4/27/2020
9686,Unassigned,2.0,4/28/2020
9687,Unassigned,2.0,4/29/2020
9688,Unassigned,3.0,4/30/2020
9689,Unassigned,4.0,5/1/2020
9690,Unassigned,2.0,5/2/2020
9691,Unassigned,3.0,5/3/2020
9692,Unassigned,3.0,5/4/2020
9693,Unassigned,2.0,5/5/2020
9694,Unassigned,2.0,5/6/2020
9695,Unassigned,2.0,5/7/2020
9696,Unassigned,2.0,5/8/2020
9697,Unassigned,3.0,5/9/2020
9698,Unassigned,2.0,5/10/2020
9699,Unassigned,3.0,5/11/2020
9700,Unassigned,4.0,5/12/2020
9701,Unassigned,2.0,5/13/2020
9702,Unassigned,2.0,5/14/2020
9703,Unassigned,3.0,5/15/2020
9704,Unassigned,4.0,5/16/2020
9705,Unassigned,3.0,5/17/2020
9706,Unassigned,3.0,5/18/2020
9707,Unassigned,6.0,5/19/2020
9708,Unassigned,3.0,5/20/2020
9709,Unassigned,2.0,5/21/2020
9710,Unassigned,3.0,5/22/2020
9711,Unassigned,2.0,5/23/2020
9712,Unassigned,2.0,5/24/2020
9713,Unassigned,2.0,5/25/2020
9714,Unassigned,2.0,5/26/2020
9715,Unassigned,2.0,5/27/2020
9716,Unassigned,3.0,5/28/2020
9717,Unassigned,5.0,5/29/2020
9718,Unassigned,3.0,5/30/2020
9719,Unassigned,2.0,5/31/2020
9720,Unassigned,3.0,6/1/2020
9721,Unassigned,3.0,6/2/2020
9722,Unassigned,2.0,6/3/2020
9723,Unassigned,3.0,6/4/2020
9724,Unassigned,3.0,6/5/2020
9725,Unassigned,2.0,6/6/2020
9726,Unassigned,3.0,6/7/2020
9727,Unassigned,2.0,6/8/2020
9728,Unassigned,4.0,6/9/2020
9729,Unassigned,3.0,6/10/2020
9730,Unassigned,2.0,6/11/2020
9731,Unassigned,3.0,6/12/2020
9732,Unassigned,5.0,6/13/2020
9733,Unassigned,2.0,6/14/2020
9734,Unassigned,4.0,6/15/2020
9735,Unassigned,2.0,6/16/2020
9736,Unassigned,5.0,6/17/2020
9737,Unassigned,3.0,6/18/2020
9738,Unassigned,3.0,6/19/2020
9739,Unassigned,3.0,6/20/2020
9740,Unassigned,3.0,6/21/2020
9741,Unassigned,4.0,6/22/2020
9742,Unassigned,3.0,6/23/2020
9743,Unassigned,2.0,6/24/2020
9744,Unassigned,2.0,6/25/2020
9745,Unassigned,3.0,6/26/2020
9746,Unassigned,3.0,6/27/2020
9747,Unassigned,5.0,6/28/2020
9748,Unassigned,4.0,6/29/2020
9749,Unassigned,5.0,6/30/2020
9750,Unassigned,6.0,7/1/2020
9751,Unassigned,7.0,7/2/2020
9752,Unassigned,6.0,7/3/2020
9753,Unassigned,5.0,7/4/2020
9754,Unassigned,7.0,7/5/2020
9755,Unassigned,8.0,7/6/2020
9756,Unassigned,6.0,7/7/2020
9757,Unassigned,5.0,7/8/2020
9758,Unassigned,4.0,7/9/2020
9759,Unassigned,5.0,7/10/2020
9760,Unassigned,3.0,7/11/2020
9761,Unassigned,5.0,7/12/2020
9762,Unassigned,8.0,7/13/2020
9763,Unassigned,4.0,7/14/2020
9764,Unassigned,10.0,7/15/2020
9765,Unassigned,4.0,7/16/2020
9766,Unassigned,15.0,7/17/2020
9767,Unassigned,8.0,7/18/2020
9768,Unassigned,10.0,7/19/2020
9769,Unassigned,13.0,7/20/2020
9770,Unassigned,3.0,7/21/2020
9771,Unassigned,4.0,7/22/2020
9772,Unassigned,4.0,7/23/2020
9773,Unassigned,5.0,7/24/2020
9774,Unassigned,3.0,7/25/2020
9775,Unassigned,6.0,7/26/2020
9776,Unassigned,5.0,7/27/2020
9777,Unassigned,4.0,7/28/2020
9778,Unassigned,2.0,7/29/2020
9779,Unassigned,4.0,7/30/2020
9780,Unassigned,3.0,7/31/2020
9781,Unassigned,2.0,8/1/2020
9782,Unassigned,3.0,8/2/2020
9783,Unassigned,3.0,8/3/2020
9784,Unassigned,6.0,8/4/2020
9785,Unassigned,3.0,8/5/2020
9786,Unassigned,2.0,8/6/2020
9787,Unassigned,2.0,8/7/2020
9788,Unassigned,6.0,8/8/2020
9789,Unassigned,5.0,8/9/2020
9790,Unassigned,4.0,8/10/2020
9791,Unassigned,6.0,8/11/2020
9792,Unassigned,7.0,8/12/2020
9793,Unassigned,2.0,8/13/2020
9794,Unassigned,4.0,8/14/2020
9795,Unassigned,2.0,8/15/2020
9796,Unassigned,2.0,8/16/2020
9797,Unassigned,2.0,8/17/2020
9798,Unassigned,4.0,8/18/2020
9799,Unassigned,2.0,8/19/2020
9800,Unassigned,4.0,8/20/2020
9801,Unassigned,2.0,8/21/2020
9802,Unassigned,2.0,8/22/2020
9803,Unassigned,3.0,8/23/2020
9804,Unassigned,4.0,8/24/2020
9805,Unassigned,1.0,8/25/2020
9806,Unassigned,1.0,8/26/2020
9807,Unassigned,2.0,8/27/2020
9808,Unassigned,2.0,8/28/2020
9809,Unassigned,1.0,8/29/2020
9810,Unassigned,1.0,8/30/2020
9811,Unassigned,2.0,8/31/2020
9812,Unassigned,1.0,9/1/2020
9813,Unassigned,1.0,9/2/2020
9814,Unassigned,1.0,9/3/2020
9815,Unassigned,1.0,9/4/2020
9816,Unassigned,1.0,9/5/2020
9817,Unassigned,1.0,9/6/2020
9818,Unassigned,2.0,9/7/2020
9819,Unassigned,2.0,9/8/2020
9820,Unassigned,1.0,9/9/2020
9821,Unassigned,7.0,9/10/2020
9822,Unassigned,2.0,9/11/2020
9823,Unassigned,1.0,9/12/2020
9824,Unassigned,8.0,9/13/2020
9825,Unassigned,7.0,9/14/2020
9826,Unassigned,1.0,9/15/2020
9827,Unassigned,1.0,9/16/2020
9828,Unassigned,2.0,9/17/2020
9829,Unassigned,1.0,9/18/2020
9830,Unassigned,5.0,9/19/2020
9831,Unassigned,8.0,9/20/2020
9832,Unassigned,9.0,9/21/2020
9833,Unassigned,10.0,9/22/2020
9834,Unassigned,15.0,9/23/2020
9835,Unassigned,13.0,9/24/2020
9836,Unassigned,11.0,9/25/2020
9837,Unassigned,10.0,9/26/2020
9838,Unassigned,10.0,9/27/2020
9839,Contra Costa,44.0,3/18/2020
9840,Contra Costa,46.0,3/19/2020
9841,Contra Costa,52.0,3/20/2020
9842,Contra Costa,62.0,3/21/2020
9843,Contra Costa,79.0,3/22/2020
9844,Contra Costa,91.0,3/23/2020
9845,Contra Costa,108.0,3/24/2020
9846,Contra Costa,131.0,3/25/2020
9847,Contra Costa,147.0,3/26/2020
9848,Contra Costa,161.0,3/27/2020
9849,Contra Costa,175.0,3/28/2020
9850,Contra Costa,187.0,3/29/2020
9851,Contra Costa,212.0,3/30/2020
9852,Contra Costa,246.0,3/31/2020
9853,Contra Costa,267.0,4/1/2020
9854,Contra Costa,297.0,4/2/2020
9855,Contra Costa,327.0,4/3/2020
9856,Contra Costa,382.0,4/4/2020
9857,Contra Costa,415.0,4/5/2020
9858,Contra Costa,447.0,4/6/2020
9859,Contra Costa,471.0,4/7/2020
9860,Contra Costa,481.0,4/8/2020
9861,Contra Costa,505.0,4/9/2020
9862,Contra Costa,537.0,4/10/2020
9863,Contra Costa,550.0,4/11/2020
9864,Contra Costa,553.0,4/12/2020
9865,Contra Costa,581.0,4/13/2020
9866,Contra Costa,617.0,4/14/2020
9867,Contra Costa,645.0,4/15/2020
9868,Contra Costa,675.0,4/16/2020
9869,Contra Costa,687.0,4/17/2020
9870,Contra Costa,721.0,4/18/2020
9871,Contra Costa,731.0,4/19/2020
9872,Contra Costa,753.0,4/20/2020
9873,Contra Costa,766.0,4/21/2020
9874,Contra Costa,772.0,4/22/2020
9875,Contra Costa,786.0,4/23/2020
9876,Contra Costa,806.0,4/24/2020
9877,Contra Costa,821.0,4/25/2020
9878,Contra Costa,830.0,4/26/2020
9879,Contra Costa,843.0,4/27/2020
9880,Contra Costa,866.0,4/28/2020
9881,Contra Costa,885.0,4/29/2020
9882,Contra Costa,900.0,4/30/2020
9883,Contra Costa,915.0,5/1/2020
9884,Contra Costa,929.0,5/2/2020
9885,Contra Costa,945.0,5/3/2020
9886,Contra Costa,949.0,5/4/2020
9887,Contra Costa,976.0,5/5/2020
9888,Contra Costa,990.0,5/6/2020
9889,Contra Costa,1005.0,5/7/2020
9890,Contra Costa,1024.0,5/8/2020
9891,Contra Costa,1039.0,5/9/2020
9892,Contra Costa,1046.0,5/10/2020
9893,Contra Costa,1052.0,5/11/2020
9894,Contra Costa,1067.0,5/12/2020
9895,Contra Costa,1082.0,5/13/2020
9896,Contra Costa,1090.0,5/14/2020
9897,Contra Costa,1106.0,5/15/2020
9898,Contra Costa,1136.0,5/16/2020
9899,Contra Costa,1155.0,5/17/2020
9900,Contra Costa,1173.0,5/18/2020
9901,Contra Costa,1205.0,5/19/2020
9902,Contra Costa,1223.0,5/20/2020
9903,Contra Costa,1243.0,5/21/2020
9904,Contra Costa,1272.0,5/22/2020
9905,Contra Costa,1302.0,5/23/2020
9906,Contra Costa,1325.0,5/24/2020
9907,Contra Costa,1348.0,5/25/2020
9908,Contra Costa,1352.0,5/26/2020
9909,Contra Costa,1373.0,5/27/2020
9910,Contra Costa,1392.0,5/28/2020
9911,Contra Costa,1411.0,5/29/2020
9912,Contra Costa,1429.0,5/30/2020
9913,Contra Costa,1458.0,5/31/2020
9914,Contra Costa,1486.0,6/1/2020
9915,Contra Costa,1505.0,6/2/2020
9916,Contra Costa,1511.0,6/3/2020
9917,Contra Costa,1551.0,6/4/2020
9918,Contra Costa,1575.0,6/5/2020
9919,Contra Costa,1619.0,6/6/2020
9920,Contra Costa,1653.0,6/7/2020
9921,Contra Costa,1714.0,6/8/2020
9922,Contra Costa,1744.0,6/9/2020
9923,Contra Costa,1778.0,6/10/2020
9924,Contra Costa,1797.0,6/11/2020
9925,Contra Costa,1827.0,6/12/2020
9926,Contra Costa,1868.0,6/13/2020
9927,Contra Costa,1893.0,6/14/2020
9928,Contra Costa,1918.0,6/15/2020
9929,Contra Costa,1971.0,6/16/2020
9930,Contra Costa,2020.0,6/17/2020
9931,Contra Costa,2072.0,6/18/2020
9932,Contra Costa,2106.0,6/19/2020
9933,Contra Costa,2231.0,6/20/2020
9934,Contra Costa,2282.0,6/21/2020
9935,Contra Costa,2363.0,6/22/2020
9936,Contra Costa,2453.0,6/23/2020
9937,Contra Costa,2520.0,6/24/2020
9938,Contra Costa,2600.0,6/25/2020
9939,Contra Costa,2690.0,6/26/2020
9940,Contra Costa,2743.0,6/27/2020
9941,Contra Costa,2868.0,6/28/2020
9942,Contra Costa,3115.0,6/29/2020
9943,Contra Costa,3217.0,6/30/2020
9944,Contra Costa,3258.0,7/1/2020
9945,Contra Costa,3347.0,7/2/2020
9946,Contra Costa,3447.0,7/3/2020
9947,Contra Costa,3583.0,7/4/2020
9948,Contra Costa,3665.0,7/5/2020
9949,Contra Costa,3901.0,7/6/2020
9950,Contra Costa,4131.0,7/7/2020
9951,Contra Costa,4268.0,7/8/2020
9952,Contra Costa,4388.0,7/9/2020
9953,Contra Costa,4482.0,7/10/2020
9954,Contra Costa,4650.0,7/11/2020
9955,Contra Costa,4708.0,7/12/2020
9956,Contra Costa,4882.0,7/13/2020
9957,Contra Costa,5110.0,7/14/2020
9958,Contra Costa,5246.0,7/15/2020
9959,Contra Costa,5338.0,7/16/2020
9960,Contra Costa,5483.0,7/17/2020
9961,Contra Costa,5617.0,7/18/2020
9962,Contra Costa,5691.0,7/19/2020
9963,Contra Costa,5823.0,7/20/2020
9964,Contra Costa,6210.0,7/21/2020
9965,Contra Costa,6401.0,7/22/2020
9966,Contra Costa,6619.0,7/23/2020
9967,Contra Costa,6814.0,7/24/2020
9968,Contra Costa,6920.0,7/25/2020
9969,Contra Costa,7095.0,7/26/2020
9970,Contra Costa,7256.0,7/27/2020
9971,Contra Costa,7426.0,7/28/2020
9972,Contra Costa,7520.0,7/29/2020
9973,Contra Costa,7615.0,7/30/2020
9974,Contra Costa,7697.0,7/31/2020
9975,Contra Costa,7867.0,8/1/2020
9976,Contra Costa,7995.0,8/2/2020
9977,Contra Costa,8069.0,8/3/2020
9978,Contra Costa,8210.0,8/4/2020
9979,Contra Costa,8362.0,8/5/2020
9980,Contra Costa,8583.0,8/6/2020
9981,Contra Costa,8810.0,8/7/2020
9982,Contra Costa,9104.0,8/8/2020
9983,Contra Costa,9214.0,8/9/2020
9984,Contra Costa,9454.0,8/10/2020
9985,Contra Costa,10012.0,8/11/2020
9986,Contra Costa,10304.0,8/12/2020
9987,Contra Costa,10545.0,8/13/2020
9988,Contra Costa,10893.0,8/14/2020
9989,Contra Costa,11106.0,8/15/2020
9990,Contra Costa,11255.0,8/16/2020
9991,Contra Costa,11442.0,8/17/2020
9992,Contra Costa,11689.0,8/18/2020
9993,Contra Costa,11895.0,8/19/2020
9994,Contra Costa,12108.0,8/20/2020
9995,Contra Costa,12333.0,8/21/2020
9996,Contra Costa,12522.0,8/22/2020
9997,Contra Costa,12642.0,8/23/2020
9998,Contra Costa,12906.0,8/24/2020
9999,Contra Costa,13181.0,8/25/2020
10000,Contra Costa,13248.0,8/26/2020
10001,Contra Costa,13379.0,8/27/2020
10002,Contra Costa,13522.0,8/28/2020
10003,Contra Costa,13663.0,8/29/2020
10004,Contra Costa,13780.0,8/30/2020
10005,Contra Costa,13902.0,8/31/2020
10006,Contra Costa,13998.0,9/1/2020
10007,Contra Costa,14097.0,9/2/2020
10008,Contra Costa,14206.0,9/3/2020
10009,Contra Costa,14355.0,9/4/2020
10010,Contra Costa,14456.0,9/5/2020
10011,Contra Costa,14565.0,9/6/2020
10012,Contra Costa,14637.0,9/7/2020
10013,Contra Costa,14740.0,9/8/2020
10014,Contra Costa,14816.0,9/9/2020
10015,Contra Costa,14909.0,9/10/2020
10016,Contra Costa,15001.0,9/11/2020
10017,Contra Costa,15135.0,9/12/2020
10018,Contra Costa,15284.0,9/13/2020
10019,Contra Costa,15354.0,9/14/2020
10020,Contra Costa,15423.0,9/15/2020
10021,Contra Costa,15473.0,9/16/2020
10022,Contra Costa,15576.0,9/17/2020
10023,Contra Costa,15667.0,9/18/2020
10024,Contra Costa,15783.0,9/19/2020
10025,Contra Costa,15917.0,9/20/2020
10026,Contra Costa,16008.0,9/21/2020
10027,Contra Costa,16090.0,9/22/2020
10028,Contra Costa,16167.0,9/23/2020
10029,Contra Costa,16252.0,9/24/2020
10030,Contra Costa,16401.0,9/25/2020
10031,Contra Costa,16508.0,9/26/2020
10032,Contra Costa,16596.0,9/27/2020
10033,Del Norte,0.0,3/18/2020
10034,Del Norte,0.0,3/19/2020
10035,Del Norte,0.0,3/20/2020
10036,Del Norte,0.0,3/21/2020
10037,Del Norte,0.0,3/22/2020
10038,Del Norte,0.0,3/23/2020
10039,Del Norte,0.0,3/24/2020
10040,Del Norte,0.0,3/25/2020
10041,Del Norte,0.0,3/26/2020
10042,Del Norte,0.0,3/27/2020
10043,Del Norte,0.0,3/28/2020
10044,Del Norte,0.0,3/29/2020
10045,Del Norte,0.0,3/30/2020
10046,Del Norte,0.0,3/31/2020
10047,Del Norte,0.0,4/1/2020
10048,Del Norte,0.0,4/2/2020
10049,Del Norte,1.0,4/3/2020
10050,Del Norte,1.0,4/4/2020
10051,Del Norte,1.0,4/5/2020
10052,Del Norte,2.0,4/6/2020
10053,Del Norte,2.0,4/7/2020
10054,Del Norte,2.0,4/8/2020
10055,Del Norte,2.0,4/9/2020
10056,Del Norte,2.0,4/10/2020
10057,Del Norte,2.0,4/11/2020
10058,Del Norte,2.0,4/12/2020
10059,Del Norte,2.0,4/13/2020
10060,Del Norte,2.0,4/14/2020
10061,Del Norte,2.0,4/15/2020
10062,Del Norte,2.0,4/16/2020
10063,Del Norte,2.0,4/17/2020
10064,Del Norte,2.0,4/18/2020
10065,Del Norte,2.0,4/19/2020
10066,Del Norte,2.0,4/20/2020
10067,Del Norte,2.0,4/21/2020
10068,Del Norte,2.0,4/22/2020
10069,Del Norte,2.0,4/23/2020
10070,Del Norte,2.0,4/24/2020
10071,Del Norte,2.0,4/25/2020
10072,Del Norte,3.0,4/26/2020
10073,Del Norte,3.0,4/27/2020
10074,Del Norte,3.0,4/28/2020
10075,Del Norte,3.0,4/29/2020
10076,Del Norte,3.0,4/30/2020
10077,Del Norte,3.0,5/1/2020
10078,Del Norte,3.0,5/2/2020
10079,Del Norte,3.0,5/3/2020
10080,Del Norte,3.0,5/4/2020
10081,Del Norte,3.0,5/5/2020
10082,Del Norte,3.0,5/6/2020
10083,Del Norte,3.0,5/7/2020
10084,Del Norte,3.0,5/8/2020
10085,Del Norte,3.0,5/9/2020
10086,Del Norte,3.0,5/10/2020
10087,Del Norte,3.0,5/11/2020
10088,Del Norte,3.0,5/12/2020
10089,Del Norte,4.0,5/13/2020
10090,Del Norte,4.0,5/14/2020
10091,Del Norte,4.0,5/15/2020
10092,Del Norte,4.0,5/16/2020
10093,Del Norte,7.0,5/17/2020
10094,Del Norte,8.0,5/18/2020
10095,Del Norte,8.0,5/19/2020
10096,Del Norte,9.0,5/20/2020
10097,Del Norte,9.0,5/21/2020
10098,Del Norte,9.0,5/22/2020
10099,Del Norte,10.0,5/23/2020
10100,Del Norte,16.0,5/24/2020
10101,Del Norte,20.0,5/25/2020
10102,Del Norte,30.0,5/26/2020
10103,Del Norte,34.0,5/27/2020
10104,Del Norte,37.0,5/28/2020
